"ALS","","","","","","","","","","","","","","","","","","","",""
"BIOLOGICAL SYSTEMS ENGINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","",""
"BSE
112","Dept. Total","435","3.197","20.7","19.1","19.3","9.4","5.7","1.1","0.2","3.4","0.5","11.0","",".","4.6","2.8","0.5","1.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","21","3.047","14.3","19.0","42.9","14.3","9.5",".",".",".",".",".","",".",".",".",".",".","."
"Junior","","86","3.115","22.1","20.9","20.9","14.0","11.6","2.3",".","1.2",".","4.7","",".",".",".","2.3",".","."
"Senior","","248","3.198","18.5","21.0","21.8","9.3","5.2","1.2","0.4",".",".","17.7","",".",".","4.8",".",".","."
"Undergraduates","","355","3.165","19.2","20.8","22.8","10.7","7.0","1.4","0.3","0.3",".","13.5","",".",".","3.4","0.6",".","."
"Special","","2","2.875","50.0",".",".","50.0",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","","78","3.592","26.9","11.5","3.8","2.6",".",".",".","17.9","2.6",".","",".","25.6",".",".","9.0","."
"","Dept. Total","435","3.197","20.7","19.1","19.3","9.4","5.7","1.1","0.2","3.4","0.5","11.0","",".","4.6","2.8","0.5","1.6","."
