"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","007","","6","3.955","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","010","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","011","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","012","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","018","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","025","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","031","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","","8","3.654","25.0","75.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","055","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","074","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","077","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","080","","10","3.952","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","096","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","168","3.966","91.7","7.1",".",".",".",".",".",".",".",".",".",".","0.6",".","0.6","."
