"","990
007","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
028","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"PORTUG
782","Dept. Total","204","3.371","43.1","13.2","24.0","5.9","5.4","1.0","1.0","4.4","",".",".","",".","0.5","1.0",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"782
PORTUG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","26","3.223","46.2","7.7","26.9","7.7","3.8","3.8","3.8",".","",".",".","",".",".",".",".",".","."
"Sophomore","","38","3.350","47.4","7.9","28.9","2.6","13.2",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","59","3.284","32.2","22.0","25.4","11.9","5.1","1.7",".",".","",".",".","",".",".","1.7",".",".","."
"Senior","","46","3.491","45.7","13.0","30.4","2.2","4.3",".",".","4.3","",".",".","",".",".",".",".",".","."
"Undergraduates","","169","3.342","41.4","14.2","27.8","6.5","6.5","1.2","0.6","1.2","",".",".","",".",".","0.6",".",".","."
"Special","","7","2.067",".",".","28.6","14.3",".",".","14.3","28.6","",".",".","",".",".",".",".","14.3","."
"Graduate","","27","3.929","63.0","11.1",".",".",".",".",".","18.5","",".",".","",".","3.7","3.7",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","204","3.371","43.1","13.2","24.0","5.9","5.4","1.0","1.0","4.4","",".",".","",".","0.5","1.0",".","0.5","."
