"EDU","","","","","","","","","","","","","","","","","","","",""
"KINESIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","",""
"KINES
742","Dept. Total","986","3.671","60.4","19.5","9.7","2.4","2.7","0.5","0.2","1.0","0.1","2.6","",".","0.4","0.2",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.042","8.3","33.3","25.0","25.0","8.3",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","120","3.554","52.5","25.8","12.5","3.3","4.2","0.8","0.8",".",".",".","",".",".",".",".",".","."
"Junior","","220","3.582","46.8","30.9","13.6","3.2","4.1","0.5",".",".",".",".","",".",".","0.9",".",".","."
"Senior","","535","3.719","71.4","15.1","8.6","1.9","2.2","0.6","0.2",".",".",".","",".",".",".",".",".","."
"Undergraduates","","887","3.661","61.9","20.7","10.6","2.7","3.0","0.6","0.2",".",".",".","",".",".","0.2",".",".","."
"Special","","19","3.724","52.6","26.3","10.5",".",".",".",".","5.3",".",".","",".",".",".",".","5.3","."
"Graduate","","80","3.939","46.3","3.8",".",".",".",".",".","11.3","1.3","32.5","",".","5.0",".",".",".","."
"","Dept. Total","986","3.671","60.4","19.5","9.7","2.4","2.7","0.5","0.2","1.0","0.1","2.6","",".","0.4","0.2",".","0.1","."
