"","990
025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
035","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","19","",".",".",".",".",".",".",".","63.2",".",".",".","36.8",".",".",".","."
"ART HIST
180","Dept. Total","795","3.333","34.6","21.3","14.6","6.2","4.5","2.3","1.4","9.2",".",".",".","1.1","2.1","2.3","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","95","3.203","27.4","34.7","15.8","9.5","7.4","4.2","1.1",".",".",".",".",".",".",".",".","."
"Sophomore","","165","3.422","40.0","27.9","21.2","4.8","3.0","2.4","0.6",".",".",".",".",".",".",".",".","."
"Junior","","152","3.148","31.6","23.0","16.4","12.5","9.2","3.3","2.0",".",".",".",".",".","2.0",".",".","."
"Senior","","176","3.204","31.3","25.0","21.0","6.8","5.1","2.8","3.4",".",".",".",".","1.1","3.4",".",".","."
"Undergraduates","","588","3.254","33.2","26.9","19.0","8.2","6.0","3.1","1.9",".",".",".",".","0.3","1.5",".",".","."
"Special","","87","3.820","6.9","3.4",".",".",".",".",".","64.4",".",".",".",".","1.1","20.7","3.4","."
"Graduate","","120","3.871","61.7","6.7","3.3","0.8","0.8",".",".","14.2",".",".",".","5.8","5.8",".","0.8","."
"","Dept. Total","795","3.333","34.6","21.3","14.6","6.2","4.5","2.3","1.4","9.2",".",".",".","1.1","2.1","2.3","0.5","."
