"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUSIC","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"660
MUSIC","","","","","","","","","","","","","","","","","","","","","","","","",""
"999","035","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","038","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","039","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","050","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","051","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","059","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","070","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","083","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","089","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"PhD Diss/DMA Project","Course Total","49","","",".","",".","",".",".","",".","",".","",".","83.7","2.0",".",".","12.2","2.0",".",".","."
