"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","099","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","100","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","166","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","167","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","168","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","169","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","170","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","180","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","206","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","230","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","235","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","289","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","16","",".",".",".",".",".",".",".","56.3",".",".",".","31.3",".",".","12.5","."
