"","990
115","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
150","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Thesis-Finance","Course Total","7","",".",".",".",".",".",".",".","42.9",".",".",".","57.1",".",".",".","."
"Reading & Rsch-Finance PhD","999
032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"FINANCE
233","Dept. Total","1324","3.258","29.8","22.6","27.2","8.8","9.1","0.5","0.2","0.9",".",".",".","0.4","0.1","0.1","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","6","3.417","50.0",".","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","248","3.057","22.6","16.1","30.6","12.9","16.1","1.2",".",".",".",".",".",".",".",".","0.4","."
"Senior","","567","3.068","20.1","18.9","33.0","12.7","13.4","0.7","0.5",".",".",".",".",".","0.2","0.2","0.4","."
"Undergraduates","","821","3.067","21.1","17.9","32.3","12.8","14.1","0.9","0.4",".",".",".",".",".","0.1","0.1","0.4","."
"Special","","74","3.387","43.2","12.2","23.0","10.8","6.8",".",".","2.7",".",".",".",".",".",".","1.4","."
"Graduate","","421","3.616","44.2","32.8","18.5","0.7",".",".",".","2.4",".",".",".","1.2",".",".","0.2","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","7","3.727","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","8","3.700","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1324","3.258","29.8","22.6","27.2","8.8","9.1","0.5","0.2","0.9",".",".",".","0.4","0.1","0.1","0.4","."
