"OCCUPATIONAL THER (DEPT-KI Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Orientation to Occ Ther","100
001","31","3.952","90.3","9.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Skills I: Prof Prac in OT","610
001","25","3.540","36.0","44.0","12.0","8.0",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Skills III: Org & Mgmt-OT","612
001","24","3.854","70.8","29.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Occupational-based Thry & Prac","620
001","25","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yng Adult Occs&Ther Interventn","623
001","24","3.604","37.5","45.8","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Level-I Fldwk: Adoles&Yng Adlt","626
001","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Med Lectures for Occ Therapy","629
001","25","3.700","56.0","36.0","4.0",".","4.0",".",".",".",".",".",".",".",".",".",".","."
"Level II Fieldwork A","001
662","16","",".",".",".",".",".",".",".",".",".","93.8","6.3",".",".",".",".","."
"Level II Fieldwork B","664
001","23","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Sci Inq-OT I: Evidence-Based","671
001","24","3.667","50.0","41.7","4.2",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"Sci Inq-OT III: Data Coll&Anal","673
001","24","3.854","70.8","29.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"OCC THER
695","Dept. Total","265","3.758","56.6","23.8","3.4","0.8","0.8",".",".",".",".","14.3","0.4",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Sophomore","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","4","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","29","3.948","89.7","10.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","234","3.745","52.1","25.6","3.8","0.9","0.9",".",".",".",".","16.2","0.4",".",".",".",".","."
"","Dept. Total","265","3.758","56.6","23.8","3.4","0.8","0.8",".",".",".",".","14.3","0.4",".",".",".",".","."
