"Commercial Real Estate Finance","770
001","11","3.545","45.5","18.2","36.4",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Rdg & Rsch-Urban Land Econ","799
142","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Real Estate","990
142","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"REAL EST
239","Dept. Total","391","3.357","33.2","26.6","26.9","7.7","4.3","0.3","0.3","0.3","",".",".","",".","0.3","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","25","3.060","16.0","28.0","24.0","16.0","16.0",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","106","3.152","22.6","23.6","27.4","15.1","9.4","0.9",".",".","",".",".","",".",".","0.9",".",".","."
"Senior","","184","3.440","35.9","28.3","29.3","4.9","1.1",".","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","315","3.313","29.8","26.7","28.3","9.2","5.1","0.3","0.3",".","",".",".","",".",".","0.3",".",".","."
"Special","","5","3.125",".","20.0","60.0",".",".",".",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","69","3.576","50.7","26.1","18.8","1.4","1.4",".",".",".","",".",".","",".","1.4",".",".",".","."
"Prof Yr 2","","2","3.875","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","3.875","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","391","3.357","33.2","26.6","26.9","7.7","4.3","0.3","0.3","0.3","",".",".","",".","0.3","0.3",".",".","."
