"","999
011","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
016","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
019","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Indep Reading & Research","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"AFRICAN
104","Dept. Total","533","3.397","42.6","17.3","15.4","10.7","5.3","1.5","1.1","3.0","",".",".","",".","0.8","1.9","0.2","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","73","3.300","35.6","11.0","27.4","17.8","5.5","1.4",".",".","",".",".","",".",".","1.4",".",".","."
"Sophomore","","122","3.386","46.7","13.1","15.6","15.6","5.7","2.5",".",".","",".",".","",".",".",".","0.8",".","."
"Junior","","132","3.384","44.7","22.7","14.4","5.3","7.6","2.3","2.3",".","",".",".","",".",".","0.8",".",".","."
"Senior","","137","3.339","38.0","19.7","16.8","12.4","5.1","0.7","2.2","2.9","",".",".","",".",".","2.2",".",".","."
"Undergraduates","","464","3.358","41.8","17.5","17.5","12.1","6.0","1.7","1.3","0.9","",".",".","",".",".","1.1","0.2",".","."
"Special","","8","4.000","25.0",".",".",".",".",".",".","37.5","",".",".","",".",".","12.5",".","25.0","."
"Graduate","","61","3.823","50.8","18.0","1.6","1.6",".",".",".","14.8","",".",".","",".","6.6","6.6",".",".","."
"","Dept. Total","533","3.397","42.6","17.3","15.4","10.7","5.3","1.5","1.1","3.0","",".",".","",".","0.8","1.9","0.2","0.4","."
