"TERM : 1102","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2009-2010","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","","",""
"BIOLOGICAL SYSTEMS ENGINE","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","","","","",""
"BSE
112","Dept. Total","241","3.348","34.0","15.8","16.6","8.7","5.0","1.7","",".","3.7","",".","7.5","",".","7.1","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","2.500",".",".",".","100.0",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","16","3.095","31.3","12.5","31.3","6.3",".","18.8","",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","36","3.258","27.8","22.2","22.2","25.0","2.8",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","122","3.299","27.0","22.1","19.7","8.2","8.2","0.8","",".",".","",".","13.9","",".",".","",".",".",".","."
"Undergraduates","","175","3.265","27.4","21.1","21.1","12.0","6.3","2.3","",".",".","",".","9.7","",".",".","",".",".",".","."
"Special","","2","4.000","50.0",".",".",".",".",".","",".",".","",".","50.0","",".",".","",".",".",".","."
"Graduate","","64","3.785","51.6","1.6","4.7",".","1.6",".","",".","14.1","",".",".","",".","26.6","",".",".",".","."
"","Dept. Total","241","3.348","34.0","15.8","16.6","8.7","5.0","1.7","",".","3.7","",".","7.5","",".","7.1","",".",".",".","."
