"EGR","","","","","","","","","","","","","","","","","","","","",""
"ENGR PROFESSIONAL DEVELO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"348
E P D","","","","","","","","","","","","","","","","","","","","",""
"E P D
Dept. Total
348","1071","3.544","42.7","28.4","16.9","3.2","1.8","0.4","0.7","4.7","",".","0.7","",".","",".","0.4","0.1",".","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"348
E P D","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","232","3.333","25.4","36.6","25.9","7.8","2.2","0.9","0.9","0.4","",".",".","",".","",".",".",".",".","."
"Sophomore","113","3.400","29.2","19.5","23.0","1.8","2.7",".","0.9","23.0","",".",".","",".","",".",".",".",".","."
"Junior","199","3.450","32.7","31.7","20.6","2.0","1.5","1.0","0.5","9.5","",".","0.5","",".","",".",".",".",".","."
"Senior","307","3.555","45.3","33.9","13.7","2.0","2.0",".","0.7","1.0","",".","1.0","",".","",".",".","0.3",".","0.3"
"Undergraduates","851","3.459","34.8","32.2","19.9","3.5","2.0","0.5","0.7","5.8","",".","0.5","",".","",".",".","0.1",".","0.1"
"Special","8","3.842","62.5","25.0",".",".",".",".",".",".","",".",".","",".","",".","12.5",".",".","."
"Graduate","212","3.799","73.6","13.2","5.7","1.9","0.9",".","0.5","0.5","",".","1.9","",".","",".","1.4",".",".","."
"Dept. Total","1071","3.544","42.7","28.4","16.9","3.2","1.8","0.4","0.7","4.7","",".","0.7","",".","",".","0.4","0.1",".","0.1"
