"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","3.269",".","53.8","46.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","11","3.091","18.2","45.5","18.2","9.1",".",".","9.1",".",".",".",".",".",".",".",".","."
"100","003","","12","2.958","8.3","41.7","33.3",".","8.3",".","8.3",".",".",".",".",".",".",".",".","."
"100","004","","11","3.273","18.2","27.3","45.5","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","12","3.167","8.3","41.7","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","12","3.333","33.3","25.0","25.0","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","3.269","30.8","23.1","30.8",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","008","","13","2.885","23.1","23.1","23.1","15.4",".","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","009","","12","3.625","66.7","8.3","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","010","","11","3.136","9.1","27.3","45.5","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","13","3.192","15.4","38.5","23.1","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","012","","12","3.083",".","41.7","41.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","013","","13","2.846","7.7","7.7","46.2","23.1","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","014","","12","3.292",".","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","13","3.269","7.7","46.2","38.5","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","13","3.192",".","61.5","15.4","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","13","3.538","23.1","69.2",".","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","13","3.385","15.4","53.8","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","10","3.050","10.0","30.0","30.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","020","","9","3.667","55.6","33.3",".","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","11","3.364","27.3","36.4","18.2","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","12","3.250",".","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","13","3.538","38.5","30.8","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","11","3.455","27.3","36.4","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","13","3.346","23.1","46.2","7.7","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","12","3.333","16.7","41.7","33.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","11","3.409","27.3","36.4","27.3","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","12","3.375","8.3","66.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","13","3.154","7.7","30.8","46.2","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","11","3.045",".","36.4","36.4","27.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","12","3.417","16.7","58.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","12","3.042","8.3","41.7","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".","."
"100","033","","12","2.958","8.3","41.7","25.0","16.7",".",".","8.3",".",".",".",".",".",".",".",".","."
"100","034","","13","3.077","15.4","30.8","38.5",".","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"100","035","","12","3.000",".","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","10","3.250","10.0","50.0","30.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","038","","11","2.955",".","36.4","27.3","27.3","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","039","","12","3.208",".","41.7","58.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","12","3.000","8.3","41.7","8.3","25.0","16.7",".",".",".",".",".",".",".",".",".",".","."
"100","041","","13","3.115","23.1","38.5","15.4","15.4",".",".","7.7",".",".",".",".",".",".",".",".","."
"100","042","","10","3.250","20.0","30.0","40.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","043","","11","3.182","27.3","27.3","18.2","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"100","044","","12","3.167","8.3","41.7","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","9","3.222",".","44.4","55.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","13","3.231","15.4","38.5","23.1","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","10","3.000",".","20.0","60.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 183 of 410",""
