"ALS","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"LAND ARC
520","Dept. Total","337","3.350","35.3","27.9","19.3","5.6","5.0","0.6","1.5","4.2","",".",".","",".","",".","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.375","33.3","41.7","8.3","8.3","8.3",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","46","3.214","30.4","26.1","26.1","6.5","8.7",".","2.2",".","",".",".","",".","",".",".",".",".","."
"Junior","","58","3.391","34.5","27.6","25.9","1.7","8.6",".",".",".","",".",".","",".","",".","1.7",".",".","."
"Senior","","173","3.318","32.9","29.5","20.8","7.5","4.0","0.6","2.3","1.7","",".",".","",".","",".","0.6",".",".","."
"Undergraduates","","289","3.319","32.9","29.1","22.1","6.2","5.9","0.3","1.7","1.0","",".",".","",".","",".","0.7",".",".","."
"Special","","10","3.500","60.0","10.0",".",".",".","10.0",".","20.0","",".",".","",".","",".",".",".",".","."
"Graduate","","38","3.725","47.4","23.7","2.6","2.6",".",".",".","23.7","",".",".","",".","",".",".",".",".","."
"","Dept. Total","337","3.350","35.3","27.9","19.3","5.6","5.0","0.6","1.5","4.2","",".",".","",".","",".","0.6",".",".","."
