"","999
050","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
051","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
067","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","7","4.000","85.7",".",".",".",".",".",".","14.3","",".",".","",".",".",".",".",".","."
"SOC WORK
896","Dept. Total","1461","3.712","62.7","24.4","7.5","1.8","1.2","0.5","0.3","1.1","",".",".","",".","0.1","0.2",".",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","88","3.360","39.8","25.0","21.6","6.8","4.5","1.1","1.1",".","",".",".","",".",".",".",".",".","."
"Junior","","209","3.550","53.6","23.9","12.4","3.8","2.4","1.0","1.0","0.5","",".",".","",".",".",".",".",".","1.4"
"Senior","","292","3.674","59.6","26.0","8.6","2.7","2.4","0.7",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","596","3.580","55.0","24.8","11.7","3.7","2.7","0.8","0.5","0.2","",".",".","",".",".",".",".",".","0.5"
"Special","","7","3.765","42.9","28.6",".",".",".",".",".","28.6","",".",".","",".",".",".",".",".","."
"Graduate","","855","3.833","68.2","24.0","4.6","0.6","0.1","0.2","0.2","1.5","",".",".","",".","0.2","0.4",".",".","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","2","3.800","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","3","3.833","66.7","33.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1461","3.712","62.7","24.4","7.5","1.8","1.2","0.5","0.3","1.1","",".",".","",".","0.1","0.2",".",".","0.2"
