"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","588","3.146","28.1","25.5","17.7","13.4","4.3","3.6","1.5","5.4","",".",".","",".","",".","",".","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","63","3.306","27.0","38.1","20.6","7.9","1.6","1.6","1.6",".","",".",".","",".","",".","",".","1.6",".","."
"Sophomore","","213","3.121","28.6","28.6","17.4","15.0","4.2","4.2","1.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","143","3.142","31.5","20.3","22.4","16.1","3.5","4.2","1.4",".","",".",".","",".","",".","",".","0.7",".","."
"Senior","","120","3.056","26.7","25.0","15.8","15.0","8.3","4.2","1.7","3.3","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","539","3.136","28.8","26.7","18.7","14.5","4.6","3.9","1.7","0.7","",".",".","",".","",".","",".","0.4",".","."
"Special","","5","2.500",".",".",".","20.0",".",".",".","60.0","",".",".","",".","",".","",".","20.0",".","."
"Graduate","","46","3.625","26.1","13.0","6.5",".",".",".",".","54.3","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","590","3.146","28.3","25.4","17.6","13.4","4.2","3.6","1.5","5.4","",".",".","",".","",".","",".","0.5",".","."
