"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"799","005","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","012","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","013","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","018","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","030","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","033","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","037","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","066","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","068","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","085","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","087","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","091","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","097","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","099","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","103","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"812
Arithmetic Algorithms","001","","9","3.611","44.4","33.3","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"838","001","","40","3.705","60.0","27.5","5.0",".","5.0",".",".","2.5",".",".",".",".",".",".",".","."
"838","002","","17","3.853","70.6","29.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"838","003","","7","3.643","28.6","71.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Computing","Course Total","","64","3.738","59.4","32.8","3.1",".","3.1",".",".","1.6",".",".",".",".",".",".",".","."
"899","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","008","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"899","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
