"","996
021","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","996
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","996
041","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research-Plant Physiology","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"BOTANY
208","Dept. Total","807","3.036","31.2","10.8","27.9","8.2","13.0","2.4","1.9","4.1","",".",".","",".","0.4","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","65","2.728","12.3","7.7","38.5","10.8","27.7","1.5","1.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","","158","2.973","27.8","11.4","33.5","10.1","12.7","2.5","1.9",".","",".",".","",".",".",".",".",".","."
"Junior","","233","2.923","28.3","9.0","30.5","8.6","15.9","3.9","3.0","0.4","",".",".","",".",".",".","0.4",".","."
"Senior","","263","3.152","36.9","12.9","26.6","8.7","11.4","1.9","1.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","719","3.000","29.9","10.8","30.5","9.2","14.6","2.6","2.1","0.1","",".",".","",".",".",".","0.1",".","."
"Special","","15","3.661","33.3","6.7","13.3",".",".",".",".","40.0","",".",".","",".",".","6.7",".",".","."
"Graduate","","73","3.765","43.8","11.0","5.5",".",".",".",".","35.6","",".",".","",".","4.1",".",".",".","."
"","Dept. Total","807","3.036","31.2","10.8","27.9","8.2","13.0","2.4","1.9","4.1","",".",".","",".","0.4","0.1","0.1",".","."
