"L&S","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1135","3.401","36.9","29.9","19.5","6.2","3.9","1.1","1.1","0.8","",".",".","",".","0.1","0.4","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","209","3.246","23.9","33.5","24.9","10.0","5.7","0.5","1.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","","210","3.312","30.5","30.0","23.8","8.6","4.3","1.4","1.0",".","",".",".","",".",".",".",".","0.5","."
"Junior","","286","3.438","40.6","30.8","17.1","4.2","3.8","0.7","1.7","0.7","",".",".","",".",".",".","0.3",".","."
"Senior","","390","3.466","41.5","29.0","17.4","4.9","3.1","1.5","0.5","1.0","",".",".","",".",".","0.8","0.3",".","."
"Undergraduates","","1095","3.387","35.8","30.5","20.0","6.4","4.0","1.1","1.1","0.5","",".",".","",".",".","0.3","0.2","0.1","."
"Special","","3","4.000","33.3",".",".",".",".",".",".","66.7","",".",".","",".",".",".",".",".","."
"Graduate","","34","3.882","73.5","8.8","5.9",".",".",".",".","2.9","",".",".","",".","2.9","2.9",".","2.9","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","2","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","3","3.667","33.3","66.7",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1135","3.401","36.9","29.9","19.5","6.2","3.9","1.1","1.1","0.8","",".",".","",".","0.1","0.4","0.2","0.2","."
