"EGR","","","","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"I SY E
490","Dept. Total","1000","3.534","49.3","18.2","15.5","5.4","4.0","0.4","0.3","5.3","",".","0.4","",".","1.0","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","8","3.313","37.5","25.0","12.5","12.5","12.5",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","111","3.214","32.4","17.1","32.4","10.8","5.4",".","1.8",".","",".",".","",".",".","",".",".",".","."
"Senior","","444","3.538","55.9","17.1","14.2","6.5","5.0","0.9","0.2",".","",".",".","",".",".","",".",".","0.2","."
"Undergraduates","","563","3.475","51.0","17.2","17.8","7.5","5.2","0.7","0.5",".","",".",".","",".",".","",".",".","0.2","."
"Special","","10","3.250","30.0","20.0","20.0","30.0",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","422","3.630","47.4","19.4","12.6","2.1","2.6",".",".","12.3","",".","0.9","",".","2.4","",".",".","0.2","."
"Prof Yr 4","","5","3.875","60.0","20.0",".",".",".",".",".","20.0","",".",".","",".",".","",".",".",".","."
"Professionals","","5","3.875","60.0","20.0",".",".",".",".",".","20.0","",".",".","",".",".","",".",".",".","."
"","Dept. Total","1000","3.534","49.3","18.2","15.5","5.4","4.0","0.4","0.3","5.3","",".","0.4","",".","1.0","",".",".","0.2","."
