"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","19","3.579","42.1","42.1","5.3","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.737","52.6","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.789","57.9","42.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.605","52.6","26.3","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","005","","19","3.816","73.7","15.8","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.579","57.9","15.8","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","009","","18","3.528","27.8","50.0","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","3.553","31.6","52.6","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.556","42.1","31.6","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","5.3"
"100","012","","18","3.361","38.9","33.3","16.7","5.6",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","013","","19","3.737","68.4","15.8","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","19","3.737","73.7","15.8",".","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","016","","15","3.300","40.0","33.3","6.7","13.3",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","017","","19","3.368","36.8","31.6","21.1",".","5.3","5.3",".",".",".",".",".",".",".",".",".","."
"100","018","","18","3.806","72.2","16.7","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","16","2.969","18.8","31.3","31.3",".","6.3","6.3","6.3",".",".",".",".",".",".",".",".","."
"100","020","","18","3.306","16.7","38.9","38.9",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.605","36.8","47.4","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.605","31.6","57.9","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","3.579","31.6","52.6","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","19","3.500","31.6","36.8","31.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.605","57.9","36.8",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","026","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","3.737","63.2","26.3","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.658","68.4","10.5","10.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","3.342","26.3","31.6","31.6","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","031","","19","3.474","26.3","52.6","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.474","31.6","47.4","10.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.579","36.8","42.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","15","3.067","26.7","26.7","13.3","26.7",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","037","","19","3.421","15.8","57.9","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","18","3.750","61.1","33.3",".","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","19","3.526","31.6","42.1","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","18","3.944","94.4",".","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","18","3.694","77.8","16.7",".",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","043","","18","3.500","44.4","16.7","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","20","3.800","70.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","16","3.406","25.0","37.5","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","19","3.658","47.4","36.8","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","18","3.167","16.7","22.2","44.4","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","049","","19","3.421","26.3","42.1","26.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","050","","18","3.806","66.7","27.8","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","051","","18","3.472","16.7","61.1","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 203 of 410",""
