"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","",""
"Directed Study","Course Total","28","3.917","89.3",".","7.1",".",".",".",".",".",".",".",".",".",".","3.6",".","."
"911
Limnology & Marine Sci Seminar","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940
Smr-Plant Systematics&Evolutn","001","9","3.643","22.2","55.6",".",".",".",".",".","22.2",".",".",".",".",".",".",".","."
"941
Plant Taxonomy Journ Review","029","4","***","","","","","","","","","",".",".",".",".",".",".","."
"951","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"951","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"951","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Plant Ecology Journl Review","Course Total","4","***","","","","","","","","","","","","","","","",""
"960
Seminar-Plant Physiology","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990
Research-Phycology","028","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","031","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Systematics","Course Total","9","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"995","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"995","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"995","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"995","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Ecology","Course Total","12","",".",".",".",".",".",".",".","91.7",".",".",".","8.3",".",".",".","."
"996","021","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Physiology","Course Total","5","***","","","","","","","","","","","","","","","",""
