"L&S","","","","","","","","","","","","","","","","","","","",""
"ATMOSPHERIC & OCEANIC SCIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"ATM OCN
Dept. Total
640","899","2.943","15.2","14.3","38.9","9.0","10.6","3.3","1.6","5.9","",".","0.7","",".","0.1","0.1","0.1",".","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","123","2.903","9.8","15.4","52.8","6.5","8.9","4.1","2.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","326","2.919","11.3","13.2","49.7","9.5","12.0","3.7","0.3",".","",".",".","",".",".",".",".",".","0.3"
"Junior","160","2.881","15.0","17.5","35.6","11.9","15.0","1.9","3.1",".","",".",".","",".",".",".",".",".","."
"Senior","168","2.949","21.4","17.9","29.2","11.3","10.1","6.0","1.8",".","",".","2.4","",".",".",".",".",".","."
"Undergraduates","777","2.915","14.0","15.4","42.9","9.9","11.7","3.9","1.5",".","",".","0.5","",".",".",".",".",".","0.1"
"Special","11","2.820",".","27.3","27.3",".","9.1",".","9.1","27.3","",".",".","",".",".",".",".",".","."
"Graduate","111","3.373","25.2","5.4","12.6","3.6","2.7",".","0.9","45.0","",".","1.8","",".","0.9","0.9","0.9",".","."
"Dept. Total","899","2.943","15.2","14.3","38.9","9.0","10.6","3.3","1.6","5.9","",".","0.7","",".","0.1","0.1","0.1",".","0.1"
