"TERM : 1102","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2009-2010","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"BIOMOLECULAR CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","","",""
"BMOLCHEM
758","Dept. Total","404","3.009","17.3","7.7","8.2","4.0","3.2","3.0","0.7","55.2","",".",".","",".","",".","",".",".",".","0.7"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","15","2.852","20.0","13.3","40.0",".","20.0",".","6.7",".","",".",".","",".","",".","",".",".",".","."
"Junior","","52","2.568","11.5","21.2","15.4","21.2","9.6","19.2","1.9",".","",".",".","",".","",".","",".",".",".","."
"Senior","","62","3.189","25.8","27.4","29.0","6.5","8.1","1.6","1.6",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","129","2.898","19.4","23.3","24.8","11.6","10.1","8.5","2.3",".","",".",".","",".","",".","",".",".",".","."
"Special","","5","2.800","20.0","20.0","20.0","20.0",".","20.0",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","91","4.000","37.4",".",".",".",".",".",".","62.6","",".",".","",".","",".","",".",".",".","."
"Prof Yr 1","","176","4.000","5.1",".",".",".",".",".",".","93.2","",".",".","",".","",".","",".",".",".","1.7"
"Prof Yr 2","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".","",".",".",".","."
"Professionals","","179","4.000","5.6",".",".",".",".",".",".","92.7","",".",".","",".","",".","",".",".",".","1.7"
"","Dept. Total","404","3.009","17.3","7.7","8.2","4.0","3.2","3.0","0.7","55.2","",".",".","",".","",".","",".",".",".","0.7"
