"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","101
001","","26","3.923","96.2",".",".",".","3.8",".",".",".",".",".",".",".",".",".",".","."
"","101
002","","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
003","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
004","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of Officership","Course Total","","79","3.975","98.7",".",".",".","1.3",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 1A","110
001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
001","","27","3.741","74.1","14.8","7.4",".",".","3.7",".",".",".",".",".",".",".",".",".","."
"","201
002","","23","3.935","87.0","13.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
003","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individual Leadership Studies","Course Total","","67","3.873","85.1","10.4","3.0",".",".","1.5",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 2A","210
001","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Problem Solving","301
001","","15","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 3A","310
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Management","401
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 4A","410
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"American Military History","491
001","","7","3.571","85.7",".",".",".",".","14.3",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","230","3.908","93.5","4.3","0.9",".","0.4","0.9",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","79","3.842","89.9","5.1","2.5",".","1.3","1.3",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","79","3.966","94.9","5.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","32","3.982","96.9","3.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","29","3.809","96.6",".",".",".",".","3.4",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","219","3.906","93.6","4.1","0.9",".","0.5","0.9",".",".",".",".",".",".",".",".",".","."
"Special","","","11","3.944","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","230","3.908","93.5","4.3","0.9",".","0.4","0.9",".",".",".",".",".",".",".",".",".","."
