"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"BUS","College Total","10848","3.345","37.3","23.4","24.2","7.8","4.7","1.2","0.6","0.4","0.0","0.2",".","0.0","0.0","0.1","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"BUS","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","81","3.259","29.6","28.4","21.0","13.6","6.2",".","1.2",".",".",".",".",".",".",".",".","."
"Sophomore","","918","3.075","26.1","15.8","30.7","16.4","7.0","2.5","1.2",".","0.1","0.1",".",".",".",".",".","."
"Junior","","2771","3.227","31.6","21.3","28.4","9.6","6.3","1.7","0.9","0.0","0.0",".",".",".",".","0.2",".","."
"Senior","","4205","3.287","31.5","24.2","27.0","8.8","5.8","1.3","0.5","0.4","0.0","0.4",".",".","0.0","0.0","0.0","."
"Undergraduates","","7975","3.242","30.9","22.3","27.8","10.0","6.1","1.5","0.8","0.2","0.1","0.2",".",".","0.0","0.1","0.0","."
"Special","","283","3.280","32.5","25.4","22.3","6.7","7.1","2.1","1.1","1.4",".",".",".",".","0.4",".","1.1","."
"Graduate","","2564","3.691","57.6","26.6","13.1","1.0","0.3",".",".","1.0",".","0.0",".","0.2","0.0",".","0.2","."
"Prof Yr 2","","20","3.740","55.0","45.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","26","3.786","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","College Total","10848","3.345","37.3","23.4","24.2","7.8","4.7","1.2","0.6","0.4","0.0","0.2",".","0.0","0.0","0.1","0.1","."
