"","","SUBJECT: MANAGEMENT AND HUMAN RESOURCES (236)","","","","","","","","","","",""
"","","TERM: 1176","","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MANAGEMENT AND HUMAN RESOURCES","","","","","","","","","","","",""
"DHH","300","LEC","010","1","-","","","","ONLINE","","54","0005555835","ANDY EL-ZAYATY"
"HDD","305","LEC","001","1","08:55 - 11:25","M","T","W R","0140 1170","","10","0000342827","LOREN KUZUHARA"
"HDD","322","LEC","001","1","08:55 - 11:25","M","T","W R","0140 1070","","8","0005353388","ZHI CAO"
"DHH","365","LEC","001","1","18:00 - 21:00","","","W","0140 1070","","5","0000342827","LOREN KUZUHARA"
"DDD","434","LEC","001","1","08:55 - 11:25","M","T","W R","0140 1180","","8","0000596560","PHILIP GREENWOOD"
"DHH","785","SEM","001","1","-","","","","ONLINE","16","0","0000473200","DEBRA HOLSCHUH-HOUDEN"
"DHH","785","SEM","002","1","-","","","","ONLINE","1","0","0000473200","DEBRA HOLSCHUH-HOUDEN"
"DHH","785","SEM","003","1","-","","","","ONLINE","6","0","0000473200","DEBRA HOLSCHUH-HOUDEN"
"DHH","999","IND","133","1","-","","","","","","1","0003113611","CHARLIE TREVOR"
