"MECHANICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"Advanced Independent Study","Course Total","2","***","","","","","","","","","","","","","","","","",""
"M E
612","Dept. Total","2277","3.170","28.5","21.0","20.8","11.8","9.0","1.2","1.0","3.3","0.0","0.0","",".","2.9","0.2","0.0","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","94","3.160","29.8","34.0","11.7","13.8","3.2","3.2","4.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","300","3.090","26.3","25.7","22.7","11.3","11.7","1.0","1.3",".",".",".","",".",".",".",".",".","."
"Junior","","454","2.973","17.4","22.9","27.3","15.4","14.3","1.8","0.9",".",".",".","",".",".",".",".",".","."
"Senior","","1018","3.142","27.8","20.8","24.4","14.4","10.0","1.3","0.9",".",".",".","",".","0.1","0.3",".",".","."
"Undergraduates","","1866","3.095","25.1","22.8","24.2","14.1","11.0","1.4","1.1",".",".",".","",".","0.1","0.2",".",".","."
"Special","","26","3.654","69.2","15.4","11.5",".",".",".","3.8",".",".",".","",".",".",".",".",".","."
"Graduate","","385","3.720","42.3","12.7","5.2","1.3","0.3",".","0.3","19.7","0.3","0.3","",".","16.9","0.3","0.3","0.3","."
"","Dept. Total","2277","3.170","28.5","21.0","20.8","11.8","9.0","1.2","1.0","3.3","0.0","0.0","",".","2.9","0.2","0.0","0.0","."
