"EDU","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"CURRIC
Dept. Total
272","2541","3.909","68.5","6.6","1.6","0.1","0.4","0.1","0.2","3.2","0.0","17.1","",".","1.0","0.8",".","0.4","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","16","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","62","3.959","91.9","6.5",".",".",".",".",".",".",".",".","",".",".",".",".","1.6","."
"Junior","347","3.915","82.1","9.5","1.4",".","0.3",".","0.3",".",".","6.3","",".",".",".",".",".","."
"Senior","1463","3.887","63.6","7.0","1.9","0.1","0.5","0.2","0.2","0.1",".","26.3","",".",".",".",".",".","."
"Undergraduates","1888","3.896","68.2","7.4","1.7","0.1","0.5","0.2","0.2","0.1",".","21.6","",".",".",".",".","0.1","."
"Special","190","3.938","72.6","5.3","1.1","0.5",".",".",".",".",".","14.7","",".",".","1.1",".","4.2","."
"Graduate","463","3.952","68.0","3.7","1.3",".",".",".",".","17.3","0.2",".","",".","5.4","3.9",".","0.2","."
"Dept. Total","2541","3.909","68.5","6.6","1.6","0.1","0.4","0.1","0.2","3.2","0.0","17.1","",".","1.0","0.8",".","0.4","."
