"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"DANCE PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","",""
"Advanced Sound Design","430
001","","11","3.136","36.4",".","27.3","27.3","9.1",".",".",".",".",".",".",".",".",".",".","."
"Hist-Westrn Theatricl Dance","432
001","","34","3.712","47.1","44.1","5.9",".",".",".",".",".",".",".",".",".","2.9",".",".","."
"","452
001","","6","3.800","50.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","16.7","."
"","452
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","452
003","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Repertory Theater","Course Total","","15","3.929","80.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","6.7","."
"Javanese Performance Repertory","453
001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Interdis Studies in the Arts","469
001","","7","3.083",".","14.3","71.4",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"Advanced Composition","555
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","560
001","","18","3.528","33.3","38.9","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","560
002","","16","3.531","37.5","31.3","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","560
003","","14","3.107","28.6","28.6","21.4","7.1","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"","560
004","","11","3.850","72.7","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".","9.1","."
"Current Topics-Dance:Wkshp","Course Total","","59","3.508","40.7","28.8","23.7","1.7","1.7",".","1.7",".",".",".",".",".",".",".","1.7","."
"Movemnt-Communicatn-Meaning","001
561","","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Video Design","565
001","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
02","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","","6","3.727","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"DANCE
741","Dept. Total","","881","3.578","49.3","21.1","10.9","1.8","1.1","0.7","1.0","13.1",".",".",".",".","0.2","0.5","0.3","."
