"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","653","2.991","23.0","15.8","27.9","10.6","10.4","3.2","2.8","6.1","",".",".","",".","",".","",".","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","190","2.901","18.4","18.9","28.4","14.2","12.6","4.7","2.6",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","214","3.093","25.7","15.9","31.3","13.1","10.3","2.8","0.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","113","2.931","17.7","20.4","35.4","8.8","11.5","1.8","3.5",".","",".",".","",".","",".","",".","0.9",".","."
"Senior","","82","2.883","34.1","9.8","18.3","4.9","11.0","4.9","8.5","7.3","",".",".","",".","",".","",".",".",".","1.2"
"Undergraduates","","599","2.972","23.0","16.9","29.4","11.5","11.4","3.5","3.0","1.0","",".",".","",".","",".","",".","0.2",".","0.2"
"Special","","5","3.500",".","20.0",".",".",".",".",".","80.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","49","3.688","24.5","2.0","12.2",".",".",".",".","61.2","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","653","2.991","23.0","15.8","27.9","10.6","10.4","3.2","2.8","6.1","",".",".","",".","",".","",".","0.2",".","0.2"
