"","999
008","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
013","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
032","6","3.773","50.0","50.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Independent Study","Course Total","12","3.900","75.0","25.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"DS
359","Dept. Total","809","3.239","30.5","26.3","23.5","9.1","5.8","2.3","1.0","0.9","",".",".","",".","0.1","0.1",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","57","3.143","21.1","29.8","24.6","12.3","5.3","5.3",".","1.8","",".",".","",".",".",".",".",".","."
"Sophomore","","154","3.168","26.0","24.0","26.0","14.3","5.2","4.5",".",".","",".",".","",".",".",".",".",".","."
"Junior","","193","3.202","28.0","23.3","27.5","10.9","7.3","0.5","2.1","0.5","",".",".","",".",".",".",".",".","."
"Senior","","356","3.249","31.2","29.2","23.0","6.7","5.9","2.2","1.1","0.6","",".",".","",".",".",".",".",".","."
"Undergraduates","","760","3.211","28.6","26.7","24.9","9.7","6.1","2.5","1.1","0.5","",".",".","",".",".",".",".",".","."
"Special","","5","3.125","20.0","20.0","20.0",".","20.0",".",".",".","",".",".","",".",".",".",".","20.0","."
"Graduate","","44","3.884","65.9","20.5",".",".",".",".",".","6.8","",".",".","",".","2.3","2.3",".","2.3","."
"","Dept. Total","809","3.239","30.5","26.3","23.5","9.1","5.8","2.3","1.0","0.9","",".",".","",".","0.1","0.1",".","0.2","."
