"PhD Thesis-Risk&Insurance","990
017","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","999
022","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","999
039","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Read&Rsch-Risk Mgt&Ins Phd","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"R M I
241","Dept. Total","416","3.190","26.2","16.8","38.9","5.0","8.7","1.4","0.5","2.4","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","58","3.121","24.1","19.0","37.9","1.7","13.8","3.4",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","126","3.063","19.8","10.3","51.6","7.1","7.9","2.4","0.8",".","",".",".","",".","",".","",".",".",".","."
"Senior","","176","3.192","22.7","21.6","35.8","5.1","9.7","0.6","0.6","4.0","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","360","3.135","21.9","17.2","41.7","5.3","9.7","1.7","0.6","1.9","",".",".","",".","",".","",".",".",".","."
"Special","","10","3.103","30.0",".","40.0","20.0","10.0",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","46","3.739","58.7","17.4","17.4",".",".",".",".","6.5","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","416","3.190","26.2","16.8","38.9","5.0","8.7","1.4","0.5","2.4","",".",".","",".","",".","",".",".",".","."
