"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"710
Dsgn&Anal-Psych Experiments","001","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"711
Current Topics in Psych","001","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"733","001","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"733","002","9","3.929","66.7","11.1",".",".",".",".",".","11.1",".",".",".",".","11.1",".",".","."
"Perceptual&Cognitive Sciences","Course Total","21","3.947","81.0","9.5",".",".",".",".",".","4.8",".",".",".",".","4.8",".",".","."
"740
Clin I: Assmnt, Etiol&Trtmt","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"741
Clin II:Assmnt, Etiol&Trtmt","001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"801
Intro-Clinical Assessment","001","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"805
Field Work-Clinical Psych","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"950
Interdis Smr-Animal Behav","001","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"954
Smr-Physiological Psych","001","10","2.904","30.0","10.0","20.0","20.0",".",".","10.0","10.0",".",".",".",".",".",".",".","."
"960","001","12","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"960","002","12","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"Sem-Developmental Psych","Course Total","24","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"990","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","65","",".",".",".",".",".",".",".","96.9",".",".",".","3.1",".",".",".","."
