"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","12","3.125","8.3","41.7","25.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","002","","12","3.208","8.3","33.3","50.0","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","14","3.214","14.3","42.9","21.4","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","010","","15","3.133","20.0","26.7","33.3","13.3",".","6.7",".",".",".",".",".",".",".",".",".","."
"100","011","","14","3.321","14.3","50.0","21.4","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","13","3.346","23.1","30.8","38.5","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","14","3.179","7.1","35.7","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","12","3.208","25.0","41.7","8.3","16.7",".","8.3",".",".",".",".",".",".",".",".",".","."
"100","015","","15","3.333","13.3","60.0","13.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","016","","12","3.042","8.3","16.7","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","15","3.464","20.0","53.3","13.3","6.7",".",".",".",".",".",".",".",".",".","6.7",".","."
"100","018","","13","3.346","23.1","46.2","15.4","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","019","","15","3.433","13.3","60.0","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","12","2.958","16.7","16.7","41.7","8.3","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"100","021","","14","2.893",".","50.0","21.4","14.3",".","14.3",".",".",".",".",".",".",".",".",".","."
"100","022","","10","3.250",".","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","15","3.267","13.3","33.3","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","12","3.583","50.0","25.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","14","3.357",".","78.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","15","3.300","6.7","53.3","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","15","3.300","6.7","53.3","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","13","2.808","15.4","30.8","30.8","7.7",".",".","15.4",".",".",".",".",".",".",".",".","."
"100","029","","15","3.400","33.3","26.7","33.3",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","030","","11","3.318","18.2","36.4","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","14","3.179",".","50.0","35.7","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.423","7.7","69.2","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","16","3.594","43.8","37.5","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","15","3.467","33.3","46.7","6.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","035","","13","3.308","30.8","30.8","23.1",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","036","","13","2.654","23.1","15.4","23.1","7.7","15.4",".","15.4",".",".",".",".",".",".",".",".","."
"100","037","","13","3.077","7.7","23.1","46.2","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","14","3.393",".","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","15","3.200","33.3","33.3","13.3","6.7",".","13.3",".",".",".",".",".",".",".",".",".","."
"100","040","","15","2.900","13.3","40.0","26.7","6.7",".",".","13.3",".",".",".",".",".",".",".",".","."
"100","041","","14","3.214","21.4","28.6","21.4","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","12","2.917","16.7","25.0","16.7","8.3","33.3",".",".",".",".",".",".",".",".",".",".","."
"100","045","","12","3.417","16.7","66.7","8.3",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","046","","13","3.731","46.2","53.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","11","3.400","18.2","45.5","18.2","9.1",".",".",".","9.1",".",".",".",".",".",".",".","."
"100","048","","14","3.071","21.4","35.7","21.4","7.1","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"100","049","","14","3.214","7.1","42.9","42.9",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","056","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","057","","14","3.286","21.4","42.9","14.3","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","058","","16","3.563","25.0","62.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","059","","14","3.357","7.1","57.1","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","060","","12","2.917","25.0","25.0","16.7","8.3","16.7",".","8.3",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 179 of 392",""
