"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"992","031","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","41","",".",".",".",".",".",".",".","82.9",".",".",".","14.6",".",".","2.4","."
"993","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","057","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Analytical","Course Total","32","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","6","",".",".",".",".",".",".",".","16.7",".",".",".","83.3",".",".",".","."
"994","010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","056","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","29","",".",".",".",".",".",".",".","79.3",".",".",".","20.7",".",".",".","."
"995","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"995","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","042","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Rsch-Macromolecular Chem","Course Total","8","",".",".",".",".",".",".",".","62.5",".",".",".","37.5",".",".",".","."
"996","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","065","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Materials Chemistry","Course Total","10","",".",".",".",".",".",".",".","90.0",".",".",".","10.0",".",".",".","."
