"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"MOLECULAR BIOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"650
MOL BIOL","","","","","","","","","","","","","","","","","","","",""
"Senior Honors Thesis","681
003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","682
003","","11","4.000","90.9",".",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Sr Honors Smr in Molec Biol","686
001","","13","3.692","53.8","30.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","692
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Studies-Molec Biol","699
003","","18","3.860","72.2","22.2","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"MOL BIOL
650","Dept. Total","","45","3.889","71.1","17.8","6.7",".",".",".",".",".",".",".",".","2.2","2.2",".",".","."
