"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","",""
"FINANCE, INVESTMENT & BANKI Section","","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","","",""
"Multinational Bus Finance","445","001","","29","3.121","31.0","13.8","27.6","3.4","24.1",".",".",".",".",".",".",".",".",".",".","."
"Entrepreneurial Finance","457","001","","27","3.574","33.3","51.9","11.1","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"Markets with Frictions","503","001","","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Applied Equity Mkts Research 1","535","001","","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","602","001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","602","002","","19","3.632","36.8","52.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wealth Mgmt&Financial Planning","","Course Total","","39","3.821","69.2","25.6","5.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Business Valuation","635","001","","38","3.338","36.8","26.3","15.8","7.9","7.9","2.6",".","2.6",".",".",".",".",".",".",".","."
"Intro to Applied Portfolio Mgt","646","001","","13","3.923","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","650","001","","23","3.478","30.4","43.5","17.4","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"","650","002","","28","3.786","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mergers and Acquisitions","","Course Total","","51","3.647","49.0","35.3","11.8","3.9",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Financial Mgmnt","700","040","","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","725","001","","21","3.375","33.3","14.3","38.1","9.5",".",".",".","4.8",".",".",".",".",".",".",".","."
"","725","060","","30","3.783","60.0","36.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Corporatn Finance Thry&Prac","","Course Total","","51","3.620","49.0","27.5","17.6","3.9",".",".",".","2.0",".",".",".",".",".",".",".","."
"Analysis Fixed Inc Securities","740","001","","26","3.308","30.8","23.1","38.5",".","3.8","3.8",".",".",".",".",".",".",".",".",".","."
"Multinational Bus Finance","745","001","","19","3.079","26.3","5.3","47.4",".","21.1",".",".",".",".",".",".",".",".",".",".","."
"Entrepreneurial Finance","757","001","","11","3.591","45.5","27.3","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Topics in Finance","760","001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Topics","765","001","","7","3.571","28.6","57.1","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Reading & Research-Finance","799","158","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Securty Analys & Invstmt Mgt 2","836","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Investments (Ph.D.)","970","001","","9","3.556","33.3","44.4","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Corporate Finance (Ph.D.)","971","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics Seminar-Finance PhD","972","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Workshop in Finance","973","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Thesis-Finance","990","121","","2","***","","","","","","","","","",".",".",".",".",".",".","."
