"L&S","","","","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"FOLKLORE
380","Dept. Total","685","3.684","71.8","13.0","5.8","1.3","2.3","0.4","2.6","0.4","",".",".","",".","",".","0.7","1.2","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.468","61.3","12.9","9.7","3.2","9.7",".","3.2",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","172","3.751","75.6","14.0","5.2","0.6","1.7","1.2","1.2",".","",".",".","",".","",".","0.6",".",".","."
"Junior","","222","3.680","74.8","11.3","5.4","1.4","2.3","0.5","3.2",".","",".",".","",".","",".","1.4",".",".","."
"Senior","","241","3.660","71.4","14.5","6.6","1.7","2.1",".","3.3",".","",".",".","",".","",".",".","0.4",".","."
"Undergraduates","","666","3.682","73.1","13.2","6.0","1.4","2.4","0.5","2.7",".","",".",".","",".","",".","0.6","0.2",".","."
"Special","","13","3.500",".","7.7",".",".",".",".",".","23.1","",".",".","",".","",".",".","53.8","15.4","."
"Graduate","","6","4.000","83.3",".",".",".",".",".",".",".","",".",".","",".","",".","16.7",".",".","."
"","Dept. Total","685","3.684","71.8","13.0","5.8","1.3","2.3","0.4","2.6","0.4","",".",".","",".","",".","0.7","1.2","0.3","."
