"BUS","","","","","","","","","","","","","","","","","","","","","",""
"MARKETING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","",""
"MARKETNG
237","Dept. Total","1894","3.400","35.7","32.2","19.9","6.5","3.3","1.3","0.5","0.4","",".",".","",".","",".","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.227",".","54.5","36.4","9.1",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","276","3.145","19.6","37.0","18.1","13.8","7.6","2.9","1.1",".","",".",".","",".","",".",".",".",".","."
"Junior","","481","3.335","29.9","31.2","23.7","10.0","3.3","1.5","0.2",".","",".",".","",".","",".","0.2",".",".","."
"Senior","","665","3.472","39.7","35.3","15.3","4.1","3.0","1.5","0.8",".","",".",".","",".","",".","0.3",".",".","."
"Undergraduates","","1433","3.361","32.2","34.4","18.8","8.0","4.0","1.7","0.6",".","",".",".","",".","",".","0.2",".",".","."
"Special","","21","3.050","14.3","23.8","42.9","4.8","4.8",".","4.8","4.8","",".",".","",".","",".",".",".",".","."
"Graduate","","440","3.582","48.2","25.5","22.0","1.8","0.9",".",".","1.6","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1894","3.400","35.7","32.2","19.9","6.5","3.3","1.3","0.5","0.4","",".",".","",".","",".","0.2",".",".","."
