"L&S","","","","","","","","","","","","","","","","","","","",""
"BIOLOGY CORE CURRICULUM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Cellular Biology","383
001","","85","3.294","37.6","15.3","34.1","3.5","5.9","2.4","1.2",".",".",".",".",".",".",".",".","."
"","384
001","","17","3.529","41.2","23.5","35.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
002","","17","3.735","58.8","29.4","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
003","","17","3.824","76.5","11.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
004","","18","3.694","61.1","16.7","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
005","","13","3.692","69.2","15.4","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology Laboratory","Course Total","","82","3.695","61.0","19.5","18.3",".","1.2",".",".",".",".",".",".",".",".",".",".","."
"Biological Interactions","587
001","","72","3.340","31.9","18.1","38.9","8.3","2.8",".",".",".",".",".",".",".",".",".",".","."
"","699
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","","245","3.419","45.3","17.1","29.4","3.7","3.3","0.8","0.4",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","14","3.557","57.1","14.3","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","130","3.336","41.5","17.7","30.8","2.3","5.4","1.5","0.8",".",".",".",".",".",".",".",".","."
"Senior","","","101","3.500","48.5","16.8","28.7","5.0","1.0",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","245","3.419","45.3","17.1","29.4","3.7","3.3","0.8","0.4",".",".",".",".",".",".",".",".","."
"","Dept. Total","","245","3.419","45.3","17.1","29.4","3.7","3.3","0.8","0.4",".",".",".",".",".",".",".",".","."
