"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"980","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","076","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","081","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","083","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"980","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","087","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","091","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","093","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","094","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","167","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","172","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Review of Current Res","Course Total","","127","3.984","98.4",".","1.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","","7","",".",".",".",".",".",".",".","85.7","14.3",".",".",".",".",".",".","."
"990","002","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","008","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","010","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","011","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","","9","",".",".",".",".",".",".",".","77.8","22.2",".",".",".",".",".",".","."
"990","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","15","",".",".",".",".",".",".",".","93.3","6.7",".",".",".",".",".",".","."
"990","019","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","14","",".",".",".",".",".",".",".","92.9","7.1",".",".",".",".",".",".","."
"990","030","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","032","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","033","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","035","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","036","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","037","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","Page 212 of 486",""
