"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOSCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"GEOSCI
420","Dept. Total","1435","3.594","55.3","17.6","9.5","4.5","3.2","1.4","0.8","5.3","",".",".","",".","1.1","0.1","1.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","135","3.539","60.0","17.8","11.9","3.7","3.7",".","3.0",".","",".",".","",".",".",".",".",".","."
"Sophomore","","395","3.644","62.5","20.3","8.9","4.3","2.5","0.8","0.5",".","",".",".","",".",".",".","0.3",".","."
"Junior","","305","3.514","53.4","20.7","12.8","5.9","5.6","0.7","0.7",".","",".",".","",".",".",".","0.3",".","."
"Senior","","409","3.577","54.8","20.0","11.0","6.1","3.4","3.2","0.5","0.5","",".",".","",".",".","0.2","0.2",".","."
"Undergraduates","","1244","3.582","57.5","20.0","10.9","5.2","3.7","1.4","0.8","0.2","",".",".","",".",".","0.1","0.2",".","."
"Special","","65","2.600","3.1",".","1.5",".",".","3.1","1.5","69.2","",".",".","",".",".",".","20.0","1.5","."
"Graduate","","126","3.957","61.1","3.2",".",".",".",".",".","23.0","",".",".","",".","12.7",".",".",".","."
"","Dept. Total","1435","3.594","55.3","17.6","9.5","4.5","3.2","1.4","0.8","5.3","",".",".","",".","1.1","0.1","1.1","0.1","."
