"","990
031","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
038","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
050","4","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"Research and Thesis","Course Total","25","",".",".",".",".",".",".",".","92.0","",".",".","",".","8.0","",".",".",".","."
"N E
684","Dept. Total","368","3.525","38.0","20.9","13.6","2.7","1.9","0.3","0.3","19.3","",".",".","",".","2.7","",".","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","3.429","42.9","28.6","14.3",".","14.3",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","35","3.686","48.6","40.0","11.4",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","18","3.922","77.8","16.7",".",".",".",".",".",".","",".",".","",".",".","",".","5.6",".","."
"Senior","","131","3.350","34.4","31.3","23.7","5.3","4.6","0.8",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","191","3.468","41.4","31.4","18.8","3.7","3.7","0.5",".",".","",".",".","",".",".","",".","0.5",".","."
"Graduate","","178","3.644","34.3","9.6","7.9","1.7",".",".","0.6","39.9","",".",".","",".","5.6","",".","0.6",".","."
"","Dept. Total","369","3.525","37.9","20.9","13.6","2.7","1.9","0.3","0.3","19.2","",".",".","",".","2.7","",".","0.5",".","."
