"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","",""
"GEOLOGICAL ENGINEERING","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"418
G L E","","","","","","","","","","","","","","","","","","","",""
"Prob Solv Using Cmptr Tools","291","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Soil Mechanics","330","001","7","3.071","28.6","14.3","42.9",".",".","14.3",".",".",".",".",".",".",".",".",".","."
"Intro Geophysics:Dynmic  Earth","350","001","8","3.438","25.0","37.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Petrology","370","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Intr Slope Stab and Earth Ret","430","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Intr Shallow & Deep Fndtn Syst","432","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro Underground Openings","434","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Structural Geology","455","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Rock Mechanics","474","001","6","3.000","16.7","33.3","33.3",".",".","16.7",".",".",".",".",".",".",".",".",".","."
"Geological Engr Design","479","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Contaminant Hydrogeology","629","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","3","***","","","","","","","","","","","","","","","",""
"Groundwater Flow Modeling","724","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Unsaturated Soil Geoengr","732","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","790","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","790","075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research or Thesis","","Course Total","2","***","","","","","","","","","","","","","","","",""
"","890","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","890","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","890","032","7","",".",".",".",".",".",".",".","85.7","14.3",".",".",".",".",".",".","."
"","890","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","890","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","","Course Total","13","",".",".",".",".",".",".",".","92.3","7.7",".",".",".",".",".",".","."
"Seminar","900","001","13","3.846","76.9","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
