"TERM : 1254","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2024-2025","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"MEDICAL GENETICS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Eukaryotic Molecular Biology","620
001
9","3.444","22.2","44.4","33.3",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Cancer Genetics","662
001
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"MD GENET
616","10
Dept. Total","3.500","30.0","40.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Senior","2","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","2","***","","","","","","","","","",".",".",".",".",".",".  
."
"Graduate","8","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
10","3.500","30.0","40.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".  
."
"July 27, 2025","","","","","","","","","","","","","","","","","Page 404 of 486"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
