"","990
070","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
083","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
088","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","47","",".",".",".",".",".",".",".","76.6","",".",".","",".","23.4",".",".",".","."
"PSYCH
820","Dept. Total","4742","3.416","49.6","18.2","14.8","7.3","5.2","2.1","1.1","1.0","",".",".","",".","0.3","0.4","0.0","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","291","2.949","23.0","18.6","20.6","19.2","10.7","5.5","2.1",".","",".",".","",".",".","0.3",".",".","."
"Sophomore","","1049","3.303","38.1","24.0","18.7","8.4","7.2","1.9","1.3",".","",".",".","",".",".","0.2","0.1",".","."
"Junior","","1274","3.341","43.8","20.1","17.1","8.7","5.8","2.5","1.3",".","",".",".","",".",".","0.5","0.1",".","."
"Senior","","1804","3.565","62.1","15.2","11.7","4.8","3.4","1.6","0.8",".","",".",".","",".","0.1","0.3",".","0.1","."
"Undergraduates","","4418","3.402","48.6","18.9","15.5","7.7","5.5","2.2","1.2",".","",".",".","",".","0.0","0.4","0.0","0.0","."
"Special","","45","3.371","46.7","13.3","2.2","2.2","8.9","4.4","2.2","15.6","",".",".","",".",".",".",".","4.4","."
"Graduate","","281","3.812","65.5","7.8","5.3","0.7","0.4",".",".","14.2","",".","1.1","",".","3.9","1.1",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","4745","3.416","49.5","18.2","14.8","7.2","5.2","2.1","1.1","1.0","",".","0.1","",".","0.3","0.4","0.0","0.1","."
