"","990
096","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
097","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
098","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","101","",".",".",".",".",".",".",".","44.6","",".",".","",".","55.4",".",".",".","."
"BIOCHEM
200","Dept. Total","2208","3.649","65.9","10.6","9.7","2.6","4.7","0.7","0.4","2.7","",".",".","",".","2.5","0.1",".","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","37","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","141","3.805","84.4","7.1","2.8","1.4","2.8","0.7",".",".","",".",".","",".",".","0.7",".",".","."
"Junior","","704","3.670","70.2","12.2","8.8","2.6","5.1","0.6","0.6",".","",".",".","",".",".",".",".",".","."
"Senior","","1016","3.609","64.5","12.0","13.1","3.4","5.3","1.1","0.4","0.1","",".",".","",".",".","0.1",".",".","."
"Undergraduates","","1898","3.651","68.8","11.5","10.5","2.9","5.0","0.8","0.4","0.1","",".",".","",".",".","0.1",".",".","."
"Special","","46","3.278","30.4","10.9","10.9","2.2","15.2",".",".","28.3","",".",".","",".",".",".",".","2.2","."
"Graduate","","264","3.746","51.5","4.5","3.8","0.8","0.8",".",".","17.4","",".",".","",".","21.2",".",".",".","."
"","Dept. Total","2208","3.649","65.9","10.6","9.7","2.6","4.7","0.7","0.4","2.7","",".",".","",".","2.5","0.1",".","0.0","."
