"Research","Course Total","45","",".",".",".",".",".",".",".","80.0","",".",".","",".","20.0",".",".",".","."
"","999
009","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
044","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Advanced Independent Study","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"ENVIR ST
360","Dept. Total","2200","3.719","67.7","14.8","7.4","1.8","1.7","0.5","0.5","1.9","",".","2.1","",".","0.4","0.1","0.3","0.7","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"360
ENVIR ST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","75","3.667","70.7","6.7","10.7","4.0","5.3",".",".",".","",".",".","",".",".",".","2.7",".","."
"Sophomore","","385","3.724","71.7","16.4","6.8","1.6","2.3","1.0","0.3",".","",".",".","",".",".",".",".",".","."
"Junior","","514","3.666","66.0","17.3","9.3","2.5","1.9","1.0","0.8",".","",".","0.8","",".",".","0.4",".",".","."
"Senior","","859","3.723","67.3","14.8","8.4","2.0","1.5","0.2","0.7",".","",".","5.0","",".",".","0.1",".",".","."
"Undergraduates","","1833","3.704","68.0","15.5","8.4","2.1","2.0","0.6","0.6",".","",".","2.6","",".",".","0.2","0.1",".","."
"Special","","41","3.465","29.3","4.9","4.9",".",".","2.4","2.4","12.2","",".",".","",".",".",".","9.8","34.1","."
"Graduate","","324","3.892","71.0","12.0","2.2",".","0.3",".",".","11.4","",".",".","",".","2.8",".",".","0.3","."
"Prof Yr 4","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2200","3.719","67.7","14.8","7.4","1.8","1.7","0.5","0.5","1.9","",".","2.1","",".","0.4","0.1","0.3","0.7","."
