"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"COM ARTS
250","Dept. Total","2982","3.542","47.1","22.6","11.0","4.4","3.4","0.9","0.8","4.1","0.1","5.3","0.0","0.0","0.1","0.0","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","328","3.475","43.3","32.6","13.7","3.0","4.6","1.5","1.2",".",".",".",".",".",".",".",".","."
"Sophomore","","619","3.593","54.3","27.5","10.3","3.6","2.6","0.5","1.3",".",".",".",".",".",".",".",".","."
"Junior","","623","3.447","47.5","23.0","14.6","7.1","4.7","2.1","0.8",".",".","0.2",".",".","0.2",".",".","."
"Senior","","1178","3.549","45.0","21.4","10.4","4.8","3.4","0.6","0.7","0.1","0.1","13.4","0.1",".",".","0.1",".","."
"Undergraduates","","2748","3.525","47.5","24.5","11.8","4.8","3.6","1.0","0.9","0.0","0.0","5.8","0.0",".","0.0","0.0",".","."
"Special","","44","3.719","27.3","4.5","9.1",".",".",".",".","52.3",".",".",".",".",".",".","6.8","."
"Graduate","","190","3.994","46.3","0.5",".",".",".",".",".","51.6","0.5",".",".","0.5","0.5",".",".","."
"","Dept. Total","2982","3.542","47.1","22.6","11.0","4.4","3.4","0.9","0.8","4.1","0.1","5.3","0.0","0.0","0.1","0.0","0.1","."
