"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"Intro to Digital Printmaking","348
002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Glassworking","354
001","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"","376
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
002","","12","3.458","50.0","16.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"","376
003","","11","3.682","63.6","9.1","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Photography","Course Total","","34","3.706","70.6","8.8","14.7","2.9","2.9",".",".",".",".",".",".",".",".",".",".","."
"Art Foundry","414
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","428
001","","12","3.667","91.7",".",".",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"","428
002","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Digital Imaging Studio","Course Total","","22","3.818","95.5",".",".",".",".",".","4.5",".",".",".",".",".",".",".",".","."
"3D Digital Studio I","429
001","","13","3.885","84.6","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graphic Design History","438
001","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Artists' Books","446
001","","9","3.750","77.8",".",".",".","11.1",".",".",".",".",".",".",".","11.1",".",".","."
"","448
003","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","448
00A","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","448
010","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","448
013","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","Course Total","","49","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intmed Paint: New Figuration I","452
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","454
001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","454
002","","12","3.833","75.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Neon: Light as Sculpture","Course Total","","23","3.848","73.9","21.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","458
001","","16","3.781","62.5","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","458
002","","16","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Branding Design","Course Total","","32","3.766","62.5","28.1","9.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Information Graphics","463
001","","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graphic Design for Posters","467
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in 4D Art","470
001","","12","3.292","50.0","8.3","33.3",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"","476
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","476
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermediate Photography","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Letterpress Printing","486
001","","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Relief Printmaking","506
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Making Comics 2","507
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Colloquium in Art","508
001","","65","3.895","78.5","4.6","1.5","1.5","1.5",".",".",".",".",".",".",".",".",".","12.3","."
"Advanced Drawing I","512
001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Sculpture Workshop 1","514
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Lithography","516
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Installations & Environments","521
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Painting I","522
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","","Page 79 of 486"
