"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LEGAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","","",""
"LEGAL ST
535","Dept. Total","871","3.622","56.7","24.5","11.9","2.9","2.0","0.2","0.5","0.9","",".",".","",".","",".","0.3",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","34","3.048","32.4","20.6","17.6","11.8","11.8","2.9","2.9",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","158","3.523","48.1","29.1","16.5","1.3","3.8",".","1.3",".","",".",".","",".","",".",".",".",".","."
"Junior","","246","3.597","54.1","24.4","15.4","3.3","1.6","0.4","0.4",".","",".",".","",".","",".","0.4",".",".","."
"Senior","","416","3.741","64.7","23.8","7.9","2.6","0.5",".",".",".","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","","854","3.623","57.3","24.8","12.1","2.9","1.9","0.2","0.5",".","",".",".","",".","",".","0.4",".",".","."
"Special","","13","3.154","15.4",".","7.7",".","7.7",".",".","61.5","",".",".","",".","",".",".",".","7.7","."
"Graduate","","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","871","3.622","56.7","24.5","11.9","2.9","2.0","0.2","0.5","0.9","",".",".","",".","",".","0.3",".","0.1","."
