"MECHANICAL ENGINEERING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"363","002","","98","2.929","17.3","18.4","28.6","18.4","10.2","7.1",".",".",".",".",".",".",".",".",".","."
"Fluid Dynamics","Course Total","","188","2.981","18.6","18.6","29.8","17.0","10.1","4.8","0.5",".",".",".",".",".","0.5",".",".","."
"364","001","","81","3.222","21.0","34.6","27.2","7.4","8.6",".","1.2",".",".",".",".",".",".",".",".","."
"364","002","","68","3.088","13.2","23.5","35.3","23.5","4.4",".",".",".",".",".",".",".",".",".",".","."
"Elementary Heat Transfer","Course Total","","149","3.161","17.4","29.5","30.9","14.8","6.7",".","0.7",".",".",".",".",".",".",".",".","."
"368
Engr Measure & Instrumentation","001","","114","3.785","69.3","21.1","7.9","0.9","0.9",".",".",".",".",".",".",".",".",".",".","."
"370
Energy Systems Laboratory","001","","183","3.257","9.3","43.7","37.2","8.7","1.1",".",".",".",".",".",".",".",".",".",".","."
"376
Intro to Mechatronics","001","","163","3.408","25.8","39.3","27.6","5.5","1.8",".",".",".",".",".",".",".",".",".",".","."
"415
Biomechanics of Human Movement","001","","10","3.600","50.0","40.0",".",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"418
Engr Design with Polymers","003","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"424
Stat Expermntl Design","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"437
Advanced Materials Selection","001","","30","3.400","36.7","16.7","36.7","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"439
Introduction to Robotics","001","","41","3.720","61.0","26.8","7.3","4.9",".",".",".",".",".",".",".",".",".",".",".","."
"440
Intermediate Vibrations","001","","9","3.167","11.1","44.4","22.2","11.1","11.1",".",".",".",".",".",".",".",".",".",".","."
"441
Kinemat Dynam&Ctrl Robot Manip","001","","48","3.948","91.7","6.3","2.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"447
Comptr Cntrl-Machns&Process","003","","7","3.571","57.1",".","42.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"449
Redesign & Prototype Fab","001","","34","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"460
Appl. Thermal/Struct FE Analys","001","","35","3.686","68.6","11.4","14.3",".","5.7",".",".",".",".",".",".",".",".",".",".","."
"461
Thermal Systems Modeling","001","","16","2.719","25.0","12.5","18.8","18.8",".","25.0",".",".",".",".",".",".",".",".",".","."
"476","001","","31","3.903","83.9","12.9","3.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"476","002","","28","3.911","85.7","10.7","3.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Princpl Off-Road Vehicles","Course Total","","59","3.907","84.7","11.9","3.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"489","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","104","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","107","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","110","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"489","114","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","115","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","119","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","121","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors in Research","Course Total","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"491","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"491","050","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"491","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"491","107","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"491","110","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"491","114","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"491","115","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","Page 152 of 486",""
