"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"761
Mathematical Machine Learning","001","","27","3.481","29.6","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".","3.7","."
"770
Human-Computer Interaction","001","","65","3.838","67.7","32.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"774
Data Explore, Clean & Integrat","001","","51","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"776
Advanced Bioinformatics","001","","9","3.611","44.4","33.3","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","120","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","124","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","128","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","152","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","155","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","161","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","163","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","164","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","170","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","172","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Thesis","Course Total","","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","002","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","005","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","122","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","127","","4","***","","","","","","","","","",".",".",".",".",".",".","."
