"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","",""
"123
Plants, Parasites, & People","001","31","3.821","71.0","12.9","3.2",".","3.2",".",".","9.7",".",".",".",".",".",".",".","."
"154","001","24","3.979","95.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"154","002","24","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Antibiotic Discovery Research","Course Total","48","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"299","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"315
Plant Microbiomes","001","28","3.833","67.9","25.0","3.6",".",".",".",".",".",".",".",".",".",".","3.6",".","."
"332
Fungi","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"333
Biology of the Fungi","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"367
Intro to Organic Agriculture","001","6","3.417","33.3","33.3","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"499
Ind Study - Organic Agr","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"505
Plant-Microbe Interactions","001","12","3.636","41.7","33.3","16.7",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"563
Phylogenet Analysis-Molec Data","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"590","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"590","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"590","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Capstone in Plant Pathology","Course Total","3","***","","","","","","","","","","","","","","","",""
"699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799
Pract-Plant Pathology Tchg","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"875
Special Topics","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"923
Seminar","001","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","Page 37 of 486"
