"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"RELIG ST
856","Dept. Total","226","3.652","65.0","17.7","7.1","3.5","2.2","2.2","0.4","1.8","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.083","16.7","33.3","16.7","16.7","16.7",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","58","3.649","58.6","24.1","8.6","5.2","3.4",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","66","3.616","66.7","13.6","9.1","4.5","3.0","3.0",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","86","3.739","74.4","16.3","4.7","1.2",".","2.3","1.2",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","216","3.659","66.2","18.1","7.4","3.7","2.3","1.9","0.5",".","",".",".","",".","",".","",".",".",".","."
"Special","","7","2.950","14.3","14.3",".",".",".","14.3",".","57.1","",".",".","",".","",".","",".",".",".","."
"Graduate","","3","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","226","3.652","65.0","17.7","7.1","3.5","2.2","2.2","0.4","1.8","",".",".","",".","",".","",".",".",".","."
