"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"Wkshp Body Studies & Practices","Course Total","76","3.961","94.7","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Relax Techs for Stress Mgmt","133
001","36","4.000","97.2",".",".",".",".",".",".",".","2.8",".",".",".",".",".",".","."
"","135
001","41","3.800","82.9","4.9","7.3",".",".",".","2.4","2.4",".",".",".",".",".",".",".","."
"","135
002","41","3.841","87.8",".","7.3","2.4","2.4",".",".",".",".",".",".",".",".",".",".","."
"","135
003","35","3.971","94.3","5.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","135
004","45","3.478","66.7","4.4","13.3","6.7","4.4",".","4.4",".",".",".",".",".",".",".",".","."
"Pilates Mat I","Course Total","162","3.758","82.1","3.7","7.4","2.5","1.9",".","1.9","0.6",".",".",".",".",".",".",".","."
"","136
001","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","136
002","18","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pilates Equipment I","Course Total","31","3.839","74.2","19.4","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Production","140
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"World Dance Cultures","165
001","31","3.919","90.3","3.2","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dancing Gender","168
001","93","3.698","76.3","8.6","3.2","3.2","3.2","2.2","1.1","2.2",".",".",".",".",".",".",".","."
"","212
001","23","3.978","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","212
002","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemp Dance Tech & Th IV","Course Total","35","3.957","91.4","8.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"New Movement Techniques","213
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ballet Technique II","225
001","24","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ballet Technique II-B","226
001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro:Dynamcs-Dance Therapy","232
001","9","4.000","88.9",".",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"Pilates Mat II","235
001","17","3.938","88.2",".","5.9",".",".",".",".","5.9",".",".",".",".",".",".",".","."
"Pilates Equipment II","236
001","10","3.650","70.0",".","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Production Laboratory","240
001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","255
001","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","255
002","14","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Move Comp-Perform/Visul Art","Course Total","27","3.778","63.0","29.6","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pol&Cult Perspectives in Dance","268
001","97","3.516","53.6","21.6","10.3","4.1","8.2",".","1.0","1.0",".",".",".",".",".",".",".","."
"","312
001","17","3.824","76.5","11.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","312
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemp Dance Tech & Th VI","Course Total","18","3.829","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"W African Dance/Music-Americas","318
001","30","3.870","73.3","10.0","6.7",".",".",".",".",".",".",".",".",".","3.3",".","6.7","."
"Afro Asian Improv","319
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Ballet Technique III","325
001","23","3.975","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","341
001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Video Desgn-Perf&Visual Art","345
001","7","3.714","85.7",".",".",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Dance History II: Contemporary","365
001","33","3.955","93.9","3.0","3.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Dance and Community","373
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Pilates Teaching Methods","375
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","Page 109 of 486",""
