"","990
009","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
010","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
011","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"Research","Course Total","13","",".",".",".",".",".",".",".","92.3","",".",".","",".","7.7","",".",".",".","."
"LSC
120","Dept. Total","929","3.811","77.3","9.7","5.6","1.0","1.1","0.4","0.6","1.4","",".","2.7","",".","0.1","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
LSC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","51","3.627","68.6","13.7","11.8","2.0",".",".","3.9",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","219","3.769","77.2","10.5","7.3","1.4","1.8","0.9","0.5",".","",".",".","",".",".","",".","0.5",".","."
"Junior","","178","3.753","75.8","12.9","6.2","1.1","2.2","1.1","0.6",".","",".",".","",".",".","",".",".",".","."
"Senior","","393","3.873","85.8","7.6","4.6","0.8","0.5",".","0.5","0.3","",".",".","",".",".","",".",".",".","."
"Undergraduates","","841","3.806","80.4","9.9","6.1","1.1","1.2","0.5","0.7","0.1","",".",".","",".",".","",".","0.1",".","."
"Special","","1","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Graduate","","85","3.914","47.1","7.1","1.2",".",".",".",".","14.1","",".","29.4","",".","1.2","",".",".",".","."
"Prof Yr 4","","2","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","Dept. Total","929","3.811","77.3","9.7","5.6","1.0","1.1","0.4","0.6","1.4","",".","2.7","",".","0.1","",".","0.1",".","."
