"694
NUTR SCI","","","","","","","","","","","","","","","","","","",""
"","991
063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Nutrition","Course Total","27","",".",".",".",".",".",".",".","74.1","3.7",".",".","18.5","3.7",".",".","."
"Independent Study-Nutrition","993
015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"NUTR SCI
694","Dept. Total","1331","2.887","20.1","13.9","23.6","13.2","20.0","3.2","0.4","3.4","0.2","1.1",".","0.5","0.5","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"694
NUTR SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","424","2.792","14.4","13.9","26.2","16.7","24.8","3.8","0.2",".",".",".",".",".",".",".",".","."
"Sophomore","","332","2.806","15.7","14.2","25.0","16.9","24.4","3.3","0.3",".",".",".",".",".","0.3",".",".","."
"Junior","","182","2.821","20.3","11.5","22.5","16.5","23.1","2.7","1.6","0.5","0.5",".",".",".","0.5",".",".","."
"Senior","","303","3.123","30.4","17.8","22.1","6.3","12.5","3.3",".","1.0",".","4.6",".","0.3","1.3","0.3",".","."
"Undergraduates","","1241","2.875","19.5","14.6","24.3","14.2","21.4","3.4","0.4","0.3","0.1","1.1",".","0.1","0.5","0.1",".","."
"Special","","8","3.800","75.0",".","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","78","3.590","24.4","2.6","11.5",".",".",".",".","52.6","1.3",".",".","6.4","1.3",".",".","."
"Prof Yr 3","","4","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","4","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1331","2.887","20.1","13.9","23.6","13.2","20.0","3.2","0.4","3.4","0.2","1.1",".","0.5","0.5","0.1",".","."
