"EDU","","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDUC Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"RP & SE
Dept. Total
194","725","3.815","70.5","14.3","5.2","1.1","0.6","0.1","0.6","2.6","",".",".","",".","2.5","2.5",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","54","3.833","75.9","16.7","5.6","1.9",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","58","3.802","70.7","22.4","5.2",".","1.7",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","114","3.684","73.7","13.2","6.1",".","0.9","0.9","3.5",".","",".",".","",".",".","1.8",".",".","."
"Senior","243","3.898","78.2","14.8","2.9","0.4",".",".",".",".","",".",".","",".",".","3.7",".",".","."
"Undergraduates","469","3.829","75.9","15.6","4.3","0.4","0.4","0.2","0.9",".","",".",".","",".",".","2.3",".",".","."
"Special","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","255","3.785","60.8","12.2","6.7","2.4","0.8",".",".","7.5","",".",".","",".","7.1","2.7",".",".","."
"Dept. Total","725","3.815","70.5","14.3","5.2","1.1","0.6","0.1","0.6","2.6","",".",".","",".","2.5","2.5",".",".","."
