"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","005","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","007","","6","3.889","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","008","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","009","","12","3.886","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","011","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","012","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","","10","3.895","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","024","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","071","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","074","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","077","","16","3.889","75.0","12.5",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"999","080","","8","3.900","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","082","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","135","3.938","88.9","8.9","0.7",".",".",".",".",".",".",".",".",".","1.5",".",".","."
