"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","",""
"","990
133","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Management","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"M H R
236","Dept. Total","1259","3.274","32.5","26.1","24.1","4.2","8.7","1.4","1.6","0.4","",".",".","",".","0.1","0.7","0.1","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.583","26.3","57.9","10.5",".",".",".",".",".","",".",".","",".",".","5.3",".",".","."
"Sophomore","","62","2.726","14.5","14.5","35.5","4.8","21.0","3.2","6.5",".","",".",".","",".",".",".",".",".","."
"Junior","","345","3.001","22.6","14.2","38.8","5.2","13.6","2.3","2.9",".","",".",".","",".",".","0.3",".",".","."
"Senior","","466","3.212","32.0","20.2","27.7","6.2","10.5","1.7","1.3",".","",".",".","",".",".","0.2","0.2",".","."
"Undergraduates","","911","3.114","27.0","19.1","31.7","5.5","12.0","2.0","2.2",".","",".",".","",".",".","0.4","0.1",".","."
"Special","","33","3.545","39.4","39.4","12.1","9.1",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","309","3.726","47.6","44.7","3.2",".","0.3",".",".","1.6","",".",".","",".","0.3","1.6",".","0.6","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","5","3.800","60.0","40.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","6","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1259","3.274","32.5","26.1","24.1","4.2","8.7","1.4","1.6","0.4","",".",".","",".","0.1","0.7","0.1","0.2","."
