"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"Research-Physical","Course Total","80","",".",".",".",".",".",".",".","80.0",".",".",".","15.0",".",".","5.0","."
"993","001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","032","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","057","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","077","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","44","",".",".",".",".",".",".",".","93.2","2.3",".",".","2.3","2.3",".",".","."
"994","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","056","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","081","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","32","",".",".",".",".",".",".",".","96.9",".",".",".","3.1",".",".",".","."
"996","001","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"996","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","082","4","***","","","","","","","","","",".",".",".",".",".",".","."
"996","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Materials Chemistry","Course Total","29","",".",".",".",".",".",".",".","89.7",".",".",".","10.3",".",".",".","."
